name,link,price,store_name
"GIGABYTE G5 MD-51US123SH Gaming Laptop: 15.6"" FHD 144Hz IPS, i5-11400H, RTX 3050Ti, 16GB RAM, 512GB SSD (AR) $849",https://slickdeals.net/f/15573097-gigabyte-g5-md-51us123sh-gaming-laptop-15-6-fhd-144hz-ips-i5-11400h-rtx-3050ti-16gb-ram-512gb-ssd-ar-849,$849,Newegg
"2021 Apple 10.2-inch iPad (Wi-Fi, 256GB) - Silver (NEW) $449.00",https://slickdeals.net/f/15572449-2021-apple-10-2-inch-ipad-wi-fi-256gb-silver-new-449-00,$449,Amazon
"27"" Samsung LS27A800UJNXGO 4K IPS HDR Monitor",https://slickdeals.net/f/15571351-27-samsung-ls27a800ujnxgo-4k-ips-hdr-monitor-280-free-shipping,$280,Best Buy
"LG gram 16"" 2-in-1 Touchscreen Intel Evo Platform Laptop - 11th Gen Intel Core i7-1165G7 - WQXGA - 2560 x 1600 Display - Windows 11 - $1399.99",https://slickdeals.net/f/15572179-lg-gram-16-2-in-1-touchscreen-intel-evo-platform-laptop-11th-gen-intel-core-i7-1165g7-wqxga-2560-x-1600-display-windows-11-1399-99,"$1,399.99",
Costco Members - Valid 1/17/22 through 2/13/22. While supplies last - $379.99: 3-Pack (RBK753S AX4200) NETGEAR Orbi Whole Home Mesh Wi-Fi 6 System,https://slickdeals.net/f/15570838-costco-members-valid-1-17-22-through-2-13-22-while-supplies-last-379-99-3-pack-rbk753s-ax4200-netgear-orbi-whole-home-mesh-wi-fi-6-system,$379.99,Costco Wholesale
SanDisk 128GB Extreme Pro CFexpress Card Type B $139.99,https://slickdeals.net/f/15571837-sandisk-128gb-extreme-pro-cfexpress-card-type-b-139-99,$139.99,
NETGEAR Orbi 4G LTE Mesh WiFi Router with SIM card slot (LBR20) | UNLOCKED (Seller Refurbished) $149.99 + Free Shipping,https://slickdeals.net/f/15571984-netgear-orbi-4g-lte-mesh-wifi-router-with-sim-card-slot-lbr20-unlocked-seller-refurbished-149-99-free-shipping,$149.99,eBay
"Limited-time deal: Elgato Ring Light - Premium 2500 lumens Light with desk clamp and ball mount for Streaming, TikTok, Instagram, Home Office, Temperature and Brightness  - $149.99",https://slickdeals.net/f/15571273-limited-time-deal-elgato-ring-light-premium-2500-lumens-light-with-desk-clamp-and-ball-mount-for-streaming-tiktok-instagram-home-office-temperature-and-brightness-149-99,$149.99,Amazon
Logitech G413 Wired Mechanical Gaming Keyboard w/ Romer-G Tactile Switch,https://slickdeals.net/f/15569743-logitech-g413-full-size-wired-mechanical-backlit-keyboard-romer-g-switches-silver-50,$50,eBay
lastpass password manager annual premium - $21.25,https://slickdeals.net/f/15570307-lastpass-password-manager-annual-premium-21-25,$21.25,
"Lenovo Legion 5 Pro AMD Ryzen 7, 16GB RAM, NVIDIA GeForce RTX 3070 512GB SSD - $1399 Landover Hills, MD Walmart",https://slickdeals.net/f/15565594-lenovo-legion-5-pro-amd-ryzen-7-16gb-ram-nvidia-geforce-rtx-3070-512gb-ssd-1399-landover-hills-md-walmart,"$1,399.99",Walmart
Razer Basilisk X Hyperspeed Wireless Gaming Mouse,https://slickdeals.net/f/15564703-razer-basilisk-x-hyperspeed-wireless-gaming-mouse-35-free-shipping,$35,Amazon
"Dell Inspiron 16 Plus Laptop: i7-11800H, 16"" 3072x1920, 32GB DDR4, RTX 3060",https://slickdeals.net/f/15563236-inspiron-16-plus-16-3k-16-10-ips-i7-11800h-32gb-ddr4-1tb-pcie-ssd-rtx-3060-thunderbolt-4-win11h-1248-03,$1248,Dell Home & Office
Sabrent 4TB Rocket NVMe PCIe M.2 2280 Internal SSD $649.99,https://slickdeals.net/f/15562543-sabrent-4tb-rocket-nvme-pcie-m-2-2280-internal-ssd-649-99,$649.99,Amazon
"Huanuo Swivel Universal Single Monitor Stand (for 13-32 inch Screens, Hold up to 17.6lbs) $16.99",https://slickdeals.net/f/15561892-huanuo-swivel-universal-single-monitor-stand-for-13-32-inch-screens-hold-up-to-17-6lbs-16-99,$16.99,Newegg
Costco: LG Gram 15 Laptop 11th Gen. i5-1135G7 16GB RAM 512GB SSD - YMMV $649.97,https://slickdeals.net/f/15560830-costco-lg-gram-15-laptop-11th-gen-i5-1135g7-16gb-ram-512gb-ssd-ymmv-649-97,$649.97,Costco Wholesale
"HP - Pavilion x360 - 15.6"" Full HD Touchscreen 2-in-1 Laptop - 11th Gen Intel® Core™ i5-1135G7 - 8GB Memory - 512GB SSD, $649 - Sams Club - 2 year warranty",https://slickdeals.net/f/15561370-hp-pavilion-x360-15-6-full-hd-touchscreen-2-in-1-laptop-11th-gen-intel-core-i5-1135g7-8gb-memory-512gb-ssd-649-sams-club-2-year-warranty,$649,Sam's Club
"SanDisk 128GB Ultra Dual Drive USB Type-C - USB-C, USB 3.1 $17.99 at Amazon",https://slickdeals.net/f/15555190-sandisk-128gb-ultra-dual-drive-usb-type-c-usb-c-usb-3-1-17-99-at-amazon,$17.99,Amazon
"Staples B&M: 40% back Via Store Bonus when you buy any 2, any price, ink or toner cartridges. To 1/15/22. In store only. Limit 2.",https://slickdeals.net/f/15556243-staples-b-m-40-back-via-store-bonus-when-you-buy-any-2-any-price-ink-or-toner-cartridges-to-1-15-22-in-store-only-limit-2,,
"TP-Link TL-WA801N, 2.4Ghz 300Mbps WiFi Access Point for $15.99 w/ FS after Code",https://slickdeals.net/f/15555790-tp-link-tl-wa801n-2-4ghz-300mbps-wifi-access-point-for-15-99-w-fs-after-code,$15.99,Newegg
,https://slickdeals.net/computer-deals/?page=8,,
"27"" Acer Nitro VG271U WQHD 144Hz IPS LED Monitor @Staples $250",https://slickdeals.net/f/15581566-27-acer-nitro-vg271u-wqhd-144hz-ips-led-monitor-staples-250,$250,Staples
1TB XPG GAMMIX S70 Blade PCIe Gen4 M.2 2280 Internal Gaming Solid State Drive,https://slickdeals.net/f/15580213-adata-xpg-gammix-s70-blade-1tb-internal-pcie-gen4-m-2-2280-solid-state-drive-with-heat-sink-agammixs70b-1t-cs-best-buy-129-99,$130,B&H Photo Video
Epson EcoTank ET-2800 All-in-One Color Printer $199 at Office Depot (now very YMMV for store pickup),https://slickdeals.net/f/15580177-epson-ecotank-et-2800-all-in-one-color-printer-199-at-office-depot-now-very-ymmv-for-store-pickup,$199,
"Anker USB C Hub for iPad Pro, PowerExpand Direct 6-in-1 USB C Adapter, with 60W Power Delivery, 4K HDMI, Audio, USB 3.0, SD and microSD Card Reader $39.99",https://slickdeals.net/f/15580249-anker-usb-c-hub-for-ipad-pro-powerexpand-direct-6-in-1-usb-c-adapter-with-60w-power-delivery-4k-hdmi-audio-usb-3-0-sd-and-microsd-card-reader-39-99,$39.99,Amazon
"MSI Vigor GK30 Water Resistant/Repellant Gaming Keyboard w/ RGB (""Floating"" Plunger Switches) $40",https://slickdeals.net/f/15580270-msi-vigor-gk30-water-resistant-repellant-gaming-keyboard-w-rgb-floating-plunger-switches-40,$40,Amazon
Sabrent 4-Port USB 3.0 Slim Hub w/ 2' Cable,https://slickdeals.net/f/15577933-sabrent-4-port-usb-3-0-slim-hub-w-2-cable-10,$10,Amazon
Hyperx Broadcast Bundle - Quadcast Microphone and Cloud II Headset - $150 @ Costco $149.99,https://slickdeals.net/f/15580237-hyperx-broadcast-bundle-quadcast-microphone-and-cloud-ii-headset-150-costco-149-99,$149.99,
Corsair K60 RGB Pro Wired Keyboard + Mouse Gaming Bundle (2021 Edition),https://slickdeals.net/f/15577900-corsair-pro-gaming-bundle-2021-edition-k60-rgb-pro-m55-rgb-pro-mm300-mouse-pad-black-74-99-w-free-shipping-best-buy-74-99,$75,eBay
"LG Ultra PC Laptop: 13.3"" 1080p, Ryzen 7 4700U, 16GB RAM, 256GB SSD, 2.16-lbs",https://slickdeals.net/f/15577882-lg-ultra-pc-laptop-13-3-1080p-ryzen-7-4700u-16gb-ram-256gb-nvme-ssd-2-1-lbs-699-free-s-h-at-buydig-less-w-sd-cashback,$699,
Seagate 16TB HDD Exos X16 7200 RPM 512e/4Kn SATA 6Gb/s 256MB Cache 3.5-Inch Enterprise Hard Drive (ST16000NM001G) $291.62 at Amazon,https://slickdeals.net/f/15577576-seagate-16tb-hdd-exos-x16-7200-rpm-512e-4kn-sata-6gb-s-256mb-cache-3-5-inch-enterprise-hard-drive-st16000nm001g-291-62-at-amazon,$291.62,Amazon
CyberPower 1350VA/810Watts Simulated Sine Wave UPS Battery Backup with Surge Protection $99.99,https://slickdeals.net/f/15578449-cyberpower-1350va-810watts-simulated-sine-wave-ups-battery-backup-with-surge-protection-99-99,$99.99,Costco Wholesale
Pixio PX273 27 inch 165Hz FHD 1920 x 1080p 4000:1 Contrast sRGB 95% 165Hz 1ms FreeSync Premium Gaming Monitor for $169.99 + FS,https://slickdeals.net/f/15578905-pixio-px273-27-inch-165hz-fhd-1920-x-1080p-4000-1-contrast-srgb-95-165hz-1ms-freesync-premium-gaming-monitor-for-169-99-fs,$169.99,Newegg
Pixio PX273 Prime 27 inch 165Hz FHD 1920 x 1080 DCI-P3 86% 165Hz 1ms GTG FAST IPS FreeSync Premium Gaming Monitor $229.99,https://slickdeals.net/f/15579139-pixio-px273-prime-27-inch-165hz-fhd-1920-x-1080-dci-p3-86-165hz-1ms-gtg-fast-ips-freesync-premium-gaming-monitor-229-99,$229.99,Newegg
"Microsoft Surface Go Type Cover (fits Surface Go 1, 2, or 3) $59.00",https://slickdeals.net/f/15576652-microsoft-surface-go-type-cover-fits-surface-go-1-2-or-3-59-00,$59,Amazon
"Logitech iPad (7th, 8th and 9th generation) Keyboard Case $79.99",https://slickdeals.net/f/15575713-logitech-ipad-7th-8th-and-9th-generation-keyboard-case-79-99,$79.99,Amazon
"Samsung EPP/EDU: 27"" Samsung LS27A800UNNXZA 4K UHD HDR Monitor",https://slickdeals.net/f/15574255-27-s80ua-uhd-high-resolution-monitor-with-usb-c-monitors-ls27a800ujnxgo-samsung-us-235-19,$235.20,
NETGEAR Wireless Access Point (WAX214PA) - WiFi 6 Dual-Band AX1800 $94.99,https://slickdeals.net/f/15575863-netgear-wireless-access-point-wax214pa-wifi-6-dual-band-ax1800-94-99,$94.99,Dell Home & Office
"Pre-Sale Minisforum UM350 Mini PC: Ryzen 5 3550H, 2x DDR4 Slot, 1x M.2 2280, 1x 2.5"" Bay, 3x 4k@60Hz Out @ $269 & More",https://slickdeals.net/f/15574990-pre-sale-minisforum-um350-mini-pc-ryzen-5-3550h-2x-ddr4-slot-1x-m-2-2280-1x-2-5-bay-3x-4k-60hz-out-269-more,$269,
"Alienware 27 inch Gaming Monitor - AW2721D (Latest Model) - 240Hz, QHD, Fast IPS Monitor with VESA DisplayHDR 600, NVIDIA G-SYNC Ultimate Certification - $699.99",https://slickdeals.net/f/15574987-alienware-27-inch-gaming-monitor-aw2721d-latest-model-240hz-qhd-fast-ips-monitor-with-vesa-displayhdr-600-nvidia-g-sync-ultimate-certification-699-99,$699.99,Amazon
ASUS RT-AX86U AX5700 Dual Band WiFi 6 Gaming Router $250 + Free Shipping,https://slickdeals.net/f/15574033-asus-rt-ax86u-ax5700-dual-band-wifi-6-gaming-router-250-free-shipping,$249.99,Amazon
"Lenovo ThinkBook 13s G3, 13.3"" WQXGA, Ryzen 7 5800U, 16GB, 512GB SSD, W10P FS $779.99",https://slickdeals.net/f/15573277-lenovo-thinkbook-13s-g3-13-3-wqxga-ryzen-7-5800u-16gb-512gb-ssd-w10p-fs-779-99,$779.99,
NETGEAR MK6W Nighthawk Dual-Band WiFi 6 AX1500 Mesh System (Router + 2 Satellites) $154 AC @ Walmart,https://slickdeals.net/f/15574525-netgear-mk6w-nighthawk-dual-band-wifi-6-ax1500-mesh-system-router-2-satellites-154-ac-walmart,$155,Walmart
"TurboTax Business 2021 Turbo Tax - Partnerships, LLCs, Corporations $104.99 at Amazon",https://slickdeals.net/f/15573823-turbotax-business-2021-turbo-tax-partnerships-llcs-corporations-104-99-at-amazon,$104.99,Amazon
"Lenovo IdeaPad 3i Laptop, 15.6"" Screen, Intel Core i3, 8GB Memory, 1TB Hard Drive, Wi-Fi 6, Windows 11, 82H801ELUS - $429.99 w/ Free Shipping @ Office Depot",https://slickdeals.net/f/15573793-lenovo-ideapad-3i-laptop-15-6-screen-intel-core-i3-8gb-memory-1tb-hard-drive-wi-fi-6-windows-11-82h801elus-429-99-w-free-shipping-office-depot,$429.99,Office Depot and OfficeMax
"Western Digital 4TB WD Blue PC Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD40EZAZ",https://slickdeals.net/f/15574276-western-digital-4tb-wd-blue-pc-hard-drive-hdd-5400-rpm-sata-6-gb-s-256-mb-cache-3-5-wd40ezaz,$64.99,eBay
Logitech MX Master 3 Advanced Wireless Mouse - $75.99,https://slickdeals.net/f/15573109-logitech-mx-master-3-advanced-wireless-mouse-75-99,$75.99,Amazon
"GIGABYTE G5 MD-51US123SH Gaming Laptop: 15.6"" FHD 144Hz IPS, i5-11400H, RTX 3050Ti, 16GB RAM, 512GB SSD (AR) $849",https://slickdeals.net/f/15573097-gigabyte-g5-md-51us123sh-gaming-laptop-15-6-fhd-144hz-ips-i5-11400h-rtx-3050ti-16gb-ram-512gb-ssd-ar-849,$849,Newegg
"2021 Apple 10.2-inch iPad (Wi-Fi, 256GB) - Silver (NEW) $449.00",https://slickdeals.net/f/15572449-2021-apple-10-2-inch-ipad-wi-fi-256gb-silver-new-449-00,$449,Amazon
,https://slickdeals.net/computer-deals/?page=9,,
"27"" Samsung LS27A800UJNXGO 4K IPS HDR Monitor",https://slickdeals.net/f/15571351-27-samsung-ls27a800ujnxgo-4k-ips-hdr-monitor-280-free-shipping,$280,Best Buy
"LG gram 16"" 2-in-1 Touchscreen Intel Evo Platform Laptop - 11th Gen Intel Core i7-1165G7 - WQXGA - 2560 x 1600 Display - Windows 11 - $1399.99",https://slickdeals.net/f/15572179-lg-gram-16-2-in-1-touchscreen-intel-evo-platform-laptop-11th-gen-intel-core-i7-1165g7-wqxga-2560-x-1600-display-windows-11-1399-99,"$1,399.99",
Costco Members - Valid 1/17/22 through 2/13/22. While supplies last - $379.99: 3-Pack (RBK753S AX4200) NETGEAR Orbi Whole Home Mesh Wi-Fi 6 System,https://slickdeals.net/f/15570838-costco-members-valid-1-17-22-through-2-13-22-while-supplies-last-379-99-3-pack-rbk753s-ax4200-netgear-orbi-whole-home-mesh-wi-fi-6-system,$379.99,Costco Wholesale
SanDisk 128GB Extreme Pro CFexpress Card Type B $139.99,https://slickdeals.net/f/15571837-sandisk-128gb-extreme-pro-cfexpress-card-type-b-139-99,$139.99,
NETGEAR Orbi 4G LTE Mesh WiFi Router with SIM card slot (LBR20) | UNLOCKED (Seller Refurbished) $149.99 + Free Shipping,https://slickdeals.net/f/15571984-netgear-orbi-4g-lte-mesh-wifi-router-with-sim-card-slot-lbr20-unlocked-seller-refurbished-149-99-free-shipping,$149.99,eBay
TP-Link WiFi 6 Mesh Router Replacement System | 2- /W6000/AX3000 (DECO X60) Mesh Router | 2- W3600/AX1800 Mesh Routers (DECO X20),https://slickdeals.net/f/15570286-tp-link-wifi-6-mesh-router-replacement-system-2-w6000-ax3000-deco-x60-mesh-router-2-w3600-ax1800-mesh-routers-deco-x20,$103,Walmart
"Limited-time deal: Elgato Ring Light - Premium 2500 lumens Light with desk clamp and ball mount for Streaming, TikTok, Instagram, Home Office, Temperature and Brightness  - $149.99",https://slickdeals.net/f/15571273-limited-time-deal-elgato-ring-light-premium-2500-lumens-light-with-desk-clamp-and-ball-mount-for-streaming-tiktok-instagram-home-office-temperature-and-brightness-149-99,$149.99,Amazon
Yoga Smart Tab - Iron Grey - $189,https://slickdeals.net/f/15571231-yoga-smart-tab-iron-grey-189,$189,
Logitech G413 Wired Mechanical Gaming Keyboard w/ Romer-G Tactile Switch,https://slickdeals.net/f/15569743-logitech-g413-full-size-wired-mechanical-backlit-keyboard-romer-g-switches-silver-50,$50,eBay
"Adorama Recording Bundle - Focusrite Scarlett 8i6 Audio interface, AT 2020 Microphone, 2x Mackie CR3-X3 Monitor Speakers, Mic Stand, 2 XML Cables - $420",https://slickdeals.net/f/15570277-adorama-recording-bundle-focusrite-scarlett-8i6-audio-interface-at-2020-microphone-2x-mackie-cr3-x3-monitor-speakers-mic-stand-2-xml-cables-420,$420,Adorama
AMD Ryzen 7 5800X - Ryzen 7 5000 Series Vermeer (Zen 3) 8-Core 3.8 GHz Socket AM4 105W Desktop Processor - 100-100000063WOF - Micro Center - $330,https://slickdeals.net/f/15569728-amd-ryzen-7-5800x-ryzen-7-5000-series-vermeer-zen-3-8-core-3-8-ghz-socket-am4-105w-desktop-processor-100-100000063wof-micro-center-330,$329.99,
Cooler Master MasterBox NR600P Mesh Front Tempered Glass Case (AR) $100,https://slickdeals.net/f/15570799-cooler-master-masterbox-nr600p-mesh-front-tempered-glass-case-ar-100,$100,Amazon
Cooler Master MasterLiquid ML360 Mirror ARGB AIO Liquid CPU Cooler $85,https://slickdeals.net/f/15570745-cooler-master-masterliquid-ml360-mirror-argb-aio-liquid-cpu-cooler-85,$85,Newegg
"UGREEN SD Card Reader 4 in 1 $12.59, UGREEN SD Card Reader USB 3.0 Type C $11.89, More + Free Shipping w/ Prime or $25+",https://slickdeals.net/f/15569719-ugreen-sd-card-reader-4-in-1-12-59-ugreen-sd-card-reader-usb-3-0-type-c-11-89-more-free-shipping-w-prime-or-25,$12.59,Amazon
lastpass password manager annual premium - $21.25,https://slickdeals.net/f/15570307-lastpass-password-manager-annual-premium-21-25,$21.25,
Samsung 980 M.2 NVME 500GB $59.97 at Amazon,https://slickdeals.net/f/15569980-samsung-980-m-2-nvme-500gb-59-97-at-amazon,$59.99,Amazon
"HP 12"" x360 Touchscreen 2-in-1 Chromebook -Intel Celeron� | Costco $270",https://slickdeals.net/f/15568189-hp-12-x360-touchscreen-2-in-1-chromebook-intel-celeron-costco-270,$270,Costco Wholesale
"Lenovo Legion 5 Pro AMD Ryzen 7, 16GB RAM, NVIDIA GeForce RTX 3070 512GB SSD - $1399 Landover Hills, MD Walmart",https://slickdeals.net/f/15565594-lenovo-legion-5-pro-amd-ryzen-7-16gb-ram-nvidia-geforce-rtx-3070-512gb-ssd-1399-landover-hills-md-walmart,"$1,399.99",Walmart
"Adata XPG Xenia 14 Ultrabook Intel i5-1135G7, Iris Xe, 512GB NVME Gen4 SSD, Thunderbolt 4, 16GB 3200MHz DDR4 (Upgradeable), 2.13lb, 1920x1200 $850 or w/ i7-1165G7 $1000",https://slickdeals.net/f/15565966-adata-xpg-xenia-14-ultrabook-intel-i5-1135g7-iris-xe-512gb-nvme-gen4-ssd-thunderbolt-4-16gb-3200mhz-ddr4-upgradeable-2-13lb-1920x1200-850-or-w-i7-1165g7-1000,$850,Best Buy
Razer Basilisk X Hyperspeed Wireless Gaming Mouse,https://slickdeals.net/f/15564703-razer-basilisk-x-hyperspeed-wireless-gaming-mouse-35-free-shipping,$35,Amazon
TP-Link AC1600 Range Extenders - RE400 $27.99 + FS,https://slickdeals.net/f/15565111-tp-link-ac1600-range-extenders-re400-27-99-fs,$27.99,Newegg
Logitech Crayon Digital Pencil for iPad (2018 and later) $49.99,https://slickdeals.net/f/15565066-logitech-crayon-digital-pencil-for-ipad-2018-and-later-49-99,$49.99,Walmart
"Dell Inspiron 16 Plus Laptop: i7-11800H, 16"" 3072x1920, 32GB DDR4, RTX 3060",https://slickdeals.net/f/15563236-inspiron-16-plus-16-3k-16-10-ips-i7-11800h-32gb-ddr4-1tb-pcie-ssd-rtx-3060-thunderbolt-4-win11h-1248-03,$1248,Dell Home & Office
Sabrent 4TB Rocket NVMe PCIe M.2 2280 Internal SSD $649.99,https://slickdeals.net/f/15562543-sabrent-4tb-rocket-nvme-pcie-m-2-2280-internal-ssd-649-99,$649.99,Amazon
"Huanuo Swivel Universal Single Monitor Stand (for 13-32 inch Screens, Hold up to 17.6lbs) $16.99",https://slickdeals.net/f/15561892-huanuo-swivel-universal-single-monitor-stand-for-13-32-inch-screens-hold-up-to-17-6lbs-16-99,$16.99,Newegg
Costco: LG Gram 15 Laptop 11th Gen. i5-1135G7 16GB RAM 512GB SSD - YMMV $649.97,https://slickdeals.net/f/15560830-costco-lg-gram-15-laptop-11th-gen-i5-1135g7-16gb-ram-512gb-ssd-ymmv-649-97,$649.97,Costco Wholesale
"HP - Pavilion x360 - 15.6"" Full HD Touchscreen 2-in-1 Laptop - 11th Gen Intel® Core™ i5-1135G7 - 8GB Memory - 512GB SSD, $649 - Sams Club - 2 year warranty",https://slickdeals.net/f/15561370-hp-pavilion-x360-15-6-full-hd-touchscreen-2-in-1-laptop-11th-gen-intel-core-i5-1135g7-8gb-memory-512gb-ssd-649-sams-club-2-year-warranty,$649,Sam's Club
"27"" MSI Optix G272 1080p 144Hz 1ms IPS FreeSync Gaming Monitor",https://slickdeals.net/f/15559072-msi-optix-g272-27-1080p-ips-144hz-1ms-freesync-gaming-monitor-160-f-s,$160,Walmart
,https://slickdeals.net/computer-deals/?page=10,,
Samsung Book Cover Keyboard for Galaxy Tab S7+ $146.74,https://slickdeals.net/f/15558694-samsung-book-cover-keyboard-for-galaxy-tab-s7-146-74,$146.74,B&H Photo Video
"SanDisk 128GB Ultra Dual Drive USB Type-C - USB-C, USB 3.1 $17.99 at Amazon",https://slickdeals.net/f/15555190-sandisk-128gb-ultra-dual-drive-usb-type-c-usb-c-usb-3-1-17-99-at-amazon,$17.99,Amazon
"Staples B&M: 40% back Via Store Bonus when you buy any 2, any price, ink or toner cartridges. To 1/15/22. In store only. Limit 2.",https://slickdeals.net/f/15556243-staples-b-m-40-back-via-store-bonus-when-you-buy-any-2-any-price-ink-or-toner-cartridges-to-1-15-22-in-store-only-limit-2,,
"TP-Link TL-WA801N, 2.4Ghz 300Mbps WiFi Access Point for $15.99 w/ FS after Code",https://slickdeals.net/f/15555790-tp-link-tl-wa801n-2-4ghz-300mbps-wifi-access-point-for-15-99-w-fs-after-code,$15.99,Newegg
"HP Envy x360 15.6"" Touchscreen 2-in-1 Laptop - AMD Ryzen 7 5700U - 1080p - Windows 11 $749.99 @ Costco",https://slickdeals.net/f/15554881-hp-envy-x360-15-6-touchscreen-2-in-1-laptop-amd-ryzen-7-5700u-1080p-windows-11-749-99-costco,$749.99,
2TB SK hynix Gold P31 PCIe NVMe Gen3 M.2 2280 Solid State Drive SSD,https://slickdeals.net/f/15553582-2tb-sk-hynix-gold-p31-pcie-nvme-gen3-m-2-2280-solid-state-drive-ssd-208-25-free-s-h,$208.25,Amazon
"IdeaPad 5 Intel (15"") - Abyss Blue 82FG015YUS: $755 At Lenovo.",https://slickdeals.net/f/15554854-ideapad-5-intel-15-abyss-blue-82fg015yus-755-at-lenovo,,
"$699 At Office Depot: Lenovo® IdeaPad 5i Laptop, 15.6"" Screen, Intel® Core™ i7, 8GB Memory, 256GB Solid State Drive, Wi-Fi 6, Windows® 11, 82FG0164US. Free Ship.",https://slickdeals.net/f/15554848-699-at-office-depot-lenovo-ideapad-5i-laptop-15-6-screen-intel-core-i7-8gb-memory-256gb-solid-state-drive-wi-fi-6-windows-11-82fg0164us-free-ship,,
"PNY 128GB Premier-X Class 10 U3 V30 microSDXC Flash Memory Card - 100MB/s, Class 10, U3, V30, A1, 4K UHD, Full HD, UHS-I, Micro SD  - $14",https://slickdeals.net/f/15553636-pny-128gb-premier-x-class-10-u3-v30-microsdxc-flash-memory-card-100mb-s-class-10-u3-v30-a1-4k-uhd-full-hd-uhs-i-micro-sd-14,$14,Amazon
"Amazon.com: Microsoft Surface Pro 8-13"" Touchscreen - Intel Evo Platform Core i5-16GB Memory - 256GB SSD - Device Only - Graphite (Latest Model) $1299",https://slickdeals.net/f/15554731-amazon-com-microsoft-surface-pro-8-13-touchscreen-intel-evo-platform-core-i5-16gb-memory-256gb-ssd-device-only-graphite-latest-model-1299,"$1,299",Amazon
TurboTax Fed Only  and Quicken Deluxe Combo deal $52 for Both,https://slickdeals.net/f/15553576-turbotax-fed-only-and-quicken-deluxe-combo-deal-52-for-both,$52,Best Buy
CORSAIR RMx Series RM750x 750W Power Supply for $79.99 after PC & MIR,https://slickdeals.net/f/15553648-corsair-rmx-series-rm750x-750w-power-supply-for-79-99-after-pc-mir,$79.99,Newegg
Ubiquiti Dream Machine Pro Back In Stock $379 + applicable tax,https://slickdeals.net/f/15552802-ubiquiti-dream-machine-pro-back-in-stock-379-applicable-tax,$379,
